School_Name,Area_50m_Concrete_percent,Area_50m_Concrete_sqm,Area_50m_Building_percent,Area_50m_Building_sqm,Area_50m_LowVege_percent,Area_50m_LowVege_sqm,Area_50m_Tree_percent,Area_50m_Tree_sqm,Area_50m_Water_percent,Area_50m_Water_sqm
Mather_Elementary_50m,35.93655012674476,2822.4500468385672,21.939115872811197,1723.0941313069718,11.500835953826611,903.273543567076,26.13725957111443,2052.8155663395646,0.0,0.0
UP_Academy_Boston_50m,51.129058457965314,4015.6668609126723,21.19322882263284,1664.5122993757698,4.929548331582039,387.1658206003488,17.989758673304863,1412.9123421976954,0.03738933620522535,2.936551598623371
Ellison_Parks_Early_Educa,42.542945243017826,3341.3151059384413,21.91326049635793,1721.0634547889374,13.018412879803092,1022.4637566147035,17.58605231073647,1381.2053186263875,0.0,0.0
East_Boston_High_50m,48.458223231856685,3805.89995278038,24.802676159744276,1947.9976303204833,6.1060262819163365,479.5661827473641,16.92760062044342,1329.490643802177,0.0,0.0
Boston_International_Newc,44.824016563146984,3520.470028479245,26.400380907204163,2073.481067751121,4.601067050501994,361.36696111327814,17.636785780691397,1385.1899160389255,0.0,0.0
Warren_Prescott_K8_Upper_,39.480722167598756,3100.808668003698,25.917554045340335,2035.5599346964405,9.223321175340923,724.3979511537555,19.886652289573973,1561.8940184355058,0.0,0.0
"Lyon,_Mary_K8_50m",47.89827333296502,3761.92159056197,22.11220678411652,1736.688659690971,6.312175148405307,495.75707686005427,19.323642778623753,1517.675354847946,0.0,0.0
"Lyon,_Mary_High_50m",37.514460046578854,2946.378802142998,20.556887456462324,1614.5341653473552,15.670447267332158,1230.754050337924,14.759971104063819,1159.245419693113,0.0,0.0
TechBoston_Academy_50m,43.9703703858637,3453.4248144962903,30.768082802284646,2416.519572417498,8.902531934819448,699.2032231194326,13.526422928962441,1062.3627725744236,0.0,0.0
"McKinley,_Wm__Preparatory",46.24717947190443,3632.244981954591,15.547489229185357,1221.096948604379,11.903462371947448,934.8957484998159,16.66707920091138,1309.0293393595607,0.0,0.0
"McKinley,_Wm_So__End_Acad",42.7966895603518,3361.244138019106,26.99380489109153,2120.088478457234,4.462818088046518,350.50891299286474,20.903688065536844,1641.7718214905797,0.0,0.0
"Manning,_Joseph_P__Elemen",36.761685437641056,2887.2560226118007,21.15093633909465,1661.1906554861284,15.387391669811535,1208.5229156947173,23.12145336827617,1815.9547010523847,0.0,0.0
Boston_Latin_Academy_50m,39.355354685507145,3090.9623289852475,27.604142193059005,2168.0242580590552,6.865297962677048,539.1992411062798,21.019804742565615,1650.8916039784008,0.0,0.0
"Tynan,_Joseph_P__Elementa",48.09377524038059,3777.2762744644588,23.579888213391605,1851.9600895914905,5.609533197489117,440.57170708249686,16.947334113097014,1331.0405086909318,0.0,0.0
"Hennigan,_James_W__K8__50",43.26186825203961,3397.7791870294286,24.93142992510127,1958.109927404672,4.522807784072809,355.2204927010466,23.171071942706735,1819.8517347752013,0.0,0.0
East_Boston_Early_Educati,40.302470827080654,3165.3486567968384,30.583303379090022,2402.0070304564274,5.9268345612478415,465.4924979164576,19.028642540723116,1494.5060903430488,0.0,0.0
"Burke,_Jeremiah_E__High__",40.90564176658309,3212.721591606831,24.794150459658127,1947.328023401549,11.138965799527393,874.8523281095804,16.5237028153407,1297.7685843693832,0.0,0.0
"Kennedy,_Edward_M__Academ",38.03613310341066,2987.3509082159617,26.35783394380321,2070.1394370597964,15.135939683059146,1188.7739228369207,13.617799707142291,1069.5394879503865,0.0,0.0
"Eliot,_John_K8_Upper_Scho",36.101137363327894,2835.3766981716726,24.189591973524365,1899.8461109339694,13.705804113778225,1076.451337884661,18.97282267186126,1490.12200809453,0.0,0.0
"Condon,_James_F__Elementa",48.37124544426292,3799.068733317128,21.531219890243396,1691.0580557503772,8.103179590297852,636.422236789962,14.916582882996105,1171.5456800470954,0.0,0.0
"Hale,_Nathan_Elementary_5",45.784724882785675,3595.9238834597313,19.10406629985628,1500.429858533021,6.6893913987733855,525.3835718843304,24.574445422205148,1930.0724301110754,0.0,0.0
"Tobin,_Maurice_J__K8_50m",44.32635186404435,3481.3835344129493,18.838641765335293,1479.5834643396802,11.614722198286499,912.2181482905789,16.9964951130691,1334.9016045998176,0.0,0.0
"Mozart,_Wolfgang_A__Eleme",45.420149241521315,3567.290179552885,24.314287775947253,1909.6396963546001,9.101974993843482,714.8674443454172,15.0144127521917,1179.2292200062589,0.0,0.0
"Everett,_Edwards_Elementa",44.146924228264446,3467.2913208525206,24.192718084587526,1900.0916351227277,10.465154819105878,821.9313374595712,16.771438730526338,1317.2257176488215,0.0,0.0
Boston_Arts_Academy_50m,42.729215188875024,3355.9447132756795,18.01524056212238,1414.913685065413,11.54094891556732,906.4240082150345,22.8923714750143,1797.9626512288366,0.0,0.0
Fenway_High_50m,42.638798735606116,3348.843421641848,23.1964405333914,1821.8441792283732,11.078496860987677,870.1031087824117,16.88267270860596,1325.9620138579344,0.0,0.0
test-fotot,21.131616709183675,1659.6732953011685,17.25326849489796,1355.0685388495913,34.9788743622449,2747.2343681817233,24.7867506377551,1946.7468427483388,0.027901785714285712,2.191401125550916
Endicott_50m,52.11129459422577,4092.811506656829,21.504338572115483,1688.9468019616406,6.161695114462708,483.9384026314041,16.343129739691957,1283.586408172028,0.0,0.0
"King,_Martin_Luther,_Jr_K",43.02234430993323,3378.967020607422,27.481656516626778,2158.404255527819,4.175748996812975,327.96255929056474,19.898888619782802,1562.8550575627798,0.0,0.0
"Kennedy,_John_F_Elementar",43.702036848956524,3432.3499477898063,28.523719748579,2240.2477103797473,7.260299085760933,570.222556767281,14.83400392074441,1165.0599435183208,0.0294181684091032,2.3104975439026485
"Shaw,_Pauline_A__Elementa",47.82450368336863,3756.127735831223,26.059151112320876,2046.6809423313389,6.574786066760932,516.382490156517,14.988716708477387,1177.2110574522785,0.0,0.0
New_Mission_High__50m,42.91241361350387,3370.3330838997604,23.971367084229144,1882.7067682079617,5.987390584271782,470.2485568430232,20.45430017616851,1606.4769791942851,0.0,0.0
"Quincy,_Josiah_Upper_Modu",47.38697202768055,3721.7640799506557,25.1643215891999,1976.4011959300358,7.134984679516087,560.3803863160866,14.431594233072012,1133.4547605551963,0.0,0.0
Dudley_Street_Neighborhoo,48.23372751647837,3788.268100525507,21.178519780548495,1663.3570539119316,7.012438018626612,550.7555940767782,20.1540204876784,1582.8930676097164,0.0,0.0
Excel_High_50m,39.264611826739774,3083.8354015235145,24.87772662478985,1953.892080061375,14.258351668710448,1119.8483213680126,15.874074630299834,1246.7469060271517,0.0,0.0
"Alighieri,_Dante_Montesso",39.41913027036613,3095.971251707032,24.900210664051905,1955.6579723755924,6.801832308737452,534.214660301982,22.23455325500222,1746.29772904415,0.17067302061127707,13.404627692959187
"Lee,_Joseph_K8_50m",39.52405399704615,3104.211941930162,23.05257542081639,1810.5450397090349,10.708868851658938,841.072592815707,23.295709590451672,1829.6407527381064,0.0,0.0
"Taylor,_Charles_H__Elemen",49.81637280196697,3912.5687705787454,19.847165952942564,1558.7927688085456,9.070276328647532,712.3778370027121,16.804078091825243,1319.7892070906844,0.0,0.0
Clap_Innovation_School_50,40.88562888242748,3211.149783360821,27.201491447021365,2136.4001424161975,7.3015321767378545,573.4609961597283,20.522613894750602,1611.8423261052076,0.0,0.0
Baldwin_Early_Learning_Pi,42.82396335757625,3363.3862170440007,25.54922006033412,2006.6310511623662,9.511572242536651,747.0371370310435,14.674836191462633,1152.5589392933157,0.0,0.0
Young_Achievers_Science__,47.89184550470952,3761.41675011132,20.658496000965197,1622.5144817711596,6.428565743193765,504.8983727984135,19.27127582029227,1513.5624635583204,0.0,0.0
Dearborn_STEM_Academy__50,45.35341225025064,3562.0486685154183,16.41552311284164,1289.2721704034188,14.87196501490335,1168.0414008816197,17.57418398636103,1380.2731826096801,0.16023420585571194,12.58476509925248
Boston_Adult_Technical_Ac,48.70024181133647,3824.9080475635287,23.17027868575868,1819.789432520191,6.232059078670426,489.4647754572146,18.513297528903674,1454.0309877631464,0.0,0.0
"Russell,_William_E__Eleme",51.26909596481135,4026.665380981036,14.7155344352776,1155.7553718878933,5.997206766903491,471.01951802407507,21.13192545854178,1659.697544419049,0.0,0.0
"Holmes,_Oliver_Wendell_El",33.22712531413492,2609.652319669843,30.940160182586336,2430.0344982626166,12.924339110478996,1015.0752200496015,19.394773717972924,1523.2619657605032,0.0,0.0
